

===============================================
2022-12-19 12:36:30

main_t.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  58.58, T l:  0.6882 | Val e:  62.77 | Test e:  60.83 
| Epoch    1 | Train e:  62.10, T l:  0.6678 | Val e:  63.02 | Test e:  63.75 
| Epoch    2 | Train e:  61.44, T l:  0.6484 | Val e:  62.53 | Test e:  64.96 
| Epoch    3 | Train e:  61.25, T l:  0.6544 | Val e:  63.50 | Test e:  60.83 
| Epoch    4 | Train e:  62.10, T l:  0.6549 | Val e:  64.23 | Test e:  63.99 
| Epoch    5 | Train e:  60.92, T l:  0.6498 | Val e:  62.53 | Test e:  65.94 
| Epoch    6 | Train e:  62.32, T l:  0.6507 | Val e:  65.94 | Test e:  63.26 
| Epoch    7 | Train e:  60.16, T l:  0.6434 | Val e:  60.83 | Test e:  65.21 
| Epoch    8 | Train e:  62.86, T l:  0.6510 | Val e:  64.72 | Test e:  62.53 
| Epoch    9 | Train e:  63.17, T l:  0.6506 | Val e:  65.69 | Test e:  63.99 
| Epoch   10 | Train e:  63.05, T l:  0.6445 | Val e:  64.96 | Test e:  63.26 
| Epoch   11 | Train e:  62.35, T l:  0.6444 | Val e:  63.50 | Test e:  66.91 
| Epoch   12 | Train e:  63.20, T l:  0.6373 | Val e:  65.69 | Test e:  64.72 
| Epoch   13 | Train e:  64.23, T l:  0.6358 | Val e:  66.67 | Test e:  64.72 
| Epoch   14 | Train e:  62.20, T l:  0.6321 | Val e:  64.72 | Test e:  64.48 
| Epoch   15 | Train e:  62.93, T l:  0.6377 | Val e:  65.21 | Test e:  64.72 
| Epoch   16 | Train e:  63.08, T l:  0.6369 | Val e:  66.18 | Test e:  65.69 
| Epoch   17 | Train e:  60.98, T l:  0.6390 | Val e:  64.48 | Test e:  62.04 
| Epoch   18 | Train e:  63.56, T l:  0.6341 | Val e:  65.69 | Test e:  64.48 
| Epoch   19 | Train e:  63.99, T l:  0.6431 | Val e:  65.94 | Test e:  62.29 
| Epoch   20 | Train e:  62.83, T l:  0.6375 | Val e:  65.45 | Test e:  65.45 
| Epoch   21 | Train e:  63.99, T l:  0.6397 | Val e:  67.15 | Test e:  64.48 
| Epoch   22 | Train e:  64.23, T l:  0.6388 | Val e:  67.64 | Test e:  64.72 
| Epoch   23 | Train e:  62.74, T l:  0.6342 | Val e:  63.75 | Test e:  66.18 
| Epoch   24 | Train e:  63.69, T l:  0.6354 | Val e:  68.13 | Test e:  65.45 
| Epoch   25 | Train e:  62.53, T l:  0.6286 | Val e:  64.48 | Test e:  62.77 
| Epoch   26 | Train e:  63.41, T l:  0.6401 | Val e:  64.96 | Test e:  62.53 
| Epoch   27 | Train e:  63.75, T l:  0.6341 | Val e:  65.69 | Test e:  62.53 
| Epoch   28 | Train e:  64.60, T l:  0.6304 | Val e:  66.67 | Test e:  63.99 
| Epoch   29 | Train e:  62.99, T l:  0.6235 | Val e:  64.48 | Test e:  67.40 
| Epoch   30 | Train e:  63.69, T l:  0.6287 | Val e:  68.13 | Test e:  65.45 
| Epoch   31 | Train e:  62.83, T l:  0.6383 | Val e:  65.45 | Test e:  62.04 
| Epoch   32 | Train e:  64.87, T l:  0.6309 | Val e:  66.67 | Test e:  63.50 
| Epoch   33 | Train e:  64.84, T l:  0.6282 | Val e:  68.13 | Test e:  66.42 
| Epoch   34 | Train e:  63.38, T l:  0.6282 | Val e:  67.64 | Test e:  66.42 
| Epoch   35 | Train e:  64.32, T l:  0.6269 | Val e:  68.61 | Test e:  67.40 
| Epoch   36 | Train e:  63.72, T l:  0.6245 | Val e:  68.37 | Test e:  64.23 
| Epoch   37 | Train e:  63.90, T l:  0.6286 | Val e:  64.96 | Test e:  66.42 
