

===============================================
2022-12-19 12:05:35

main_t.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  59.43, T l:  0.6952 | Val e:  61.07 | Test e:  57.18 
| Epoch    1 | Train e:  62.99, T l:  0.6635 | Val e:  61.56 | Test e:  62.04 
| Epoch    2 | Train e:  60.22, T l:  0.6519 | Val e:  62.53 | Test e:  59.37 
| Epoch    3 | Train e:  61.56, T l:  0.6455 | Val e:  61.56 | Test e:  60.34 
| Epoch    4 | Train e:  61.59, T l:  0.6506 | Val e:  59.61 | Test e:  60.83 
| Epoch    5 | Train e:  62.07, T l:  0.6375 | Val e:  62.04 | Test e:  61.80 
| Epoch    6 | Train e:  63.53, T l:  0.6385 | Val e:  62.04 | Test e:  62.53 
| Epoch    7 | Train e:  59.88, T l:  0.6423 | Val e:  63.02 | Test e:  58.39 
| Epoch    8 | Train e:  63.02, T l:  0.6398 | Val e:  59.37 | Test e:  61.31 
| Epoch    9 | Train e:  63.41, T l:  0.6381 | Val e:  62.77 | Test e:  62.77 
| Epoch   10 | Train e:  62.93, T l:  0.6314 | Val e:  61.07 | Test e:  60.58 
| Epoch   11 | Train e:  64.32, T l:  0.6348 | Val e:  60.83 | Test e:  61.31 
| Epoch   12 | Train e:  62.86, T l:  0.6395 | Val e:  60.34 | Test e:  60.34 
| Epoch   13 | Train e:  63.78, T l:  0.6348 | Val e:  63.02 | Test e:  61.80 
| Epoch   14 | Train e:  63.38, T l:  0.6327 | Val e:  63.02 | Test e:  61.07 
| Epoch   15 | Train e:  64.63, T l:  0.6365 | Val e:  62.77 | Test e:  62.77 
| Epoch   16 | Train e:  63.11, T l:  0.6294 | Val e:  62.77 | Test e:  60.10 
| Epoch   17 | Train e:  64.60, T l:  0.6309 | Val e:  62.53 | Test e:  62.77 
| Epoch   18 | Train e:  64.51, T l:  0.6277 | Val e:  63.50 | Test e:  62.04 
| Epoch   19 | Train e:  65.18, T l:  0.6326 | Val e:  61.56 | Test e:  61.56 
| Epoch   20 | Train e:  64.78, T l:  0.6330 | Val e:  63.26 | Test e:  62.04 
| Epoch   21 | Train e:  62.96, T l:  0.6309 | Val e:  63.26 | Test e:  61.31 
| Epoch   22 | Train e:  64.45, T l:  0.6339 | Val e:  64.23 | Test e:  61.07 
| Epoch   23 | Train e:  64.96, T l:  0.6296 | Val e:  63.99 | Test e:  61.07 
| Epoch   24 | Train e:  64.11, T l:  0.6286 | Val e:  63.75 | Test e:  63.99 
