

===============================================
2022-12-19 12:13:49

main_t.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  42.67, T l:  0.7312 | Val e:  44.04 | Test e:  44.53 
| Epoch    1 | Train e:  57.27, T l:  0.6879 | Val e:  57.91 | Test e:  59.37 
| Epoch    2 | Train e:  62.53, T l:  0.6587 | Val e:  63.02 | Test e:  61.80 
| Epoch    3 | Train e:  62.50, T l:  0.6477 | Val e:  62.77 | Test e:  62.04 
| Epoch    4 | Train e:  61.74, T l:  0.6472 | Val e:  63.50 | Test e:  62.04 
| Epoch    5 | Train e:  62.50, T l:  0.6439 | Val e:  64.48 | Test e:  62.77 
| Epoch    6 | Train e:  63.78, T l:  0.6452 | Val e:  63.99 | Test e:  63.02 
| Epoch    7 | Train e:  62.50, T l:  0.6401 | Val e:  63.50 | Test e:  61.56 
| Epoch    8 | Train e:  62.53, T l:  0.6407 | Val e:  63.02 | Test e:  62.04 
| Epoch    9 | Train e:  63.44, T l:  0.6336 | Val e:  63.26 | Test e:  62.04 
| Epoch   10 | Train e:  63.69, T l:  0.6435 | Val e:  64.96 | Test e:  63.26 
| Epoch   11 | Train e:  62.14, T l:  0.6374 | Val e:  64.48 | Test e:  63.99 
| Epoch   12 | Train e:  63.90, T l:  0.6357 | Val e:  65.94 | Test e:  63.02 
| Epoch   13 | Train e:  62.93, T l:  0.6344 | Val e:  63.75 | Test e:  62.04 
| Epoch   14 | Train e:  64.11, T l:  0.6422 | Val e:  64.72 | Test e:  63.75 
| Epoch   15 | Train e:  62.23, T l:  0.6575 | Val e:  63.02 | Test e:  61.07 
| Epoch   16 | Train e:  64.29, T l:  0.6362 | Val e:  65.94 | Test e:  63.99 
| Epoch   17 | Train e:  62.86, T l:  0.6322 | Val e:  64.48 | Test e:  64.23 
| Epoch   18 | Train e:  64.20, T l:  0.6322 | Val e:  64.96 | Test e:  63.75 
| Epoch   19 | Train e:  64.05, T l:  0.6313 | Val e:  65.69 | Test e:  64.23 
| Epoch   20 | Train e:  63.41, T l:  0.6310 | Val e:  65.21 | Test e:  62.77 
| Epoch   21 | Train e:  64.23, T l:  0.6263 | Val e:  65.21 | Test e:  63.75 
| Epoch   22 | Train e:  64.29, T l:  0.6286 | Val e:  65.94 | Test e:  64.23 
| Epoch   23 | Train e:  63.50, T l:  0.6276 | Val e:  64.96 | Test e:  63.99 
| Epoch   24 | Train e:  63.87, T l:  0.6296 | Val e:  63.75 | Test e:  63.75 
| Epoch   25 | Train e:  64.02, T l:  0.6249 | Val e:  65.45 | Test e:  63.75 
| Epoch   26 | Train e:  64.36, T l:  0.6254 | Val e:  65.45 | Test e:  64.72 
| Epoch   27 | Train e:  63.84, T l:  0.6237 | Val e:  64.96 | Test e:  63.99 
| Epoch   28 | Train e:  64.39, T l:  0.6366 | Val e:  64.96 | Test e:  64.48 
| Epoch   29 | Train e:  63.50, T l:  0.6266 | Val e:  65.69 | Test e:  63.75 
| Epoch   30 | Train e:  65.78, T l:  0.6222 | Val e:  65.69 | Test e:  64.23 
| Epoch   31 | Train e:  64.72, T l:  0.6188 | Val e:  65.69 | Test e:  63.99 
| Epoch   32 | Train e:  63.75, T l:  0.6236 | Val e:  65.45 | Test e:  64.72 
| Epoch   33 | Train e:  65.39, T l:  0.6253 | Val e:  66.91 | Test e:  64.48 
| Epoch   34 | Train e:  64.69, T l:  0.6240 | Val e:  66.42 | Test e:  64.96 
| Epoch   35 | Train e:  63.87, T l:  0.6182 | Val e:  66.18 | Test e:  65.21 
| Epoch   36 | Train e:  65.82, T l:  0.6201 | Val e:  65.94 | Test e:  64.48 
| Epoch   37 | Train e:  66.21, T l:  0.6240 | Val e:  67.40 | Test e:  65.21 
| Epoch   38 | Train e:  64.84, T l:  0.6168 | Val e:  67.15 | Test e:  63.99 
| Epoch   39 | Train e:  64.32, T l:  0.6114 | Val e:  65.69 | Test e:  63.99 
| Epoch   40 | Train e:  65.54, T l:  0.6126 | Val e:  67.15 | Test e:  64.72 
| Epoch   41 | Train e:  65.88, T l:  0.6139 | Val e:  66.91 | Test e:  63.75 
| Epoch   42 | Train e:  65.54, T l:  0.6135 | Val e:  66.42 | Test e:  65.21 
| Epoch   43 | Train e:  65.33, T l:  0.6144 | Val e:  66.18 | Test e:  64.96 
| Epoch   44 | Train e:  65.05, T l:  0.6096 | Val e:  66.91 | Test e:  64.96 
| Epoch   45 | Train e:  65.54, T l:  0.6090 | Val e:  67.15 | Test e:  65.45 
| Epoch   46 | Train e:  65.60, T l:  0.6119 | Val e:  67.15 | Test e:  65.45 
| Epoch   47 | Train e:  64.96, T l:  0.6097 | Val e:  67.64 | Test e:  64.72 
| Epoch   48 | Train e:  65.57, T l:  0.6098 | Val e:  67.15 | Test e:  63.99 
| Epoch   49 | Train e:  64.90, T l:  0.6132 | Val e:  65.69 | Test e:  64.48 
| Epoch   50 | Train e:  65.02, T l:  0.6182 | Val e:  67.40 | Test e:  64.48 
| Epoch   51 | Train e:  64.45, T l:  0.6049 | Val e:  65.69 | Test e:  64.96 
| Epoch   52 | Train e:  65.66, T l:  0.6073 | Val e:  66.42 | Test e:  65.21 
| Epoch   53 | Train e:  65.09, T l:  0.6103 | Val e:  66.91 | Test e:  65.45 
| Epoch   54 | Train e:  65.18, T l:  0.6079 | Val e:  67.40 | Test e:  64.96 
| Epoch   55 | Train e:  65.21, T l:  0.6076 | Val e:  66.42 | Test e:  65.69 
| Epoch   56 | Train e:  66.06, T l:  0.6055 | Val e:  66.91 | Test e:  65.94 
| Epoch   57 | Train e:  65.27, T l:  0.6063 | Val e:  67.40 | Test e:  65.21 
| Epoch   58 | Train e:  66.09, T l:  0.6116 | Val e:  67.15 | Test e:  65.69 
| Epoch   59 | Train e:  65.85, T l:  0.6096 | Val e:  67.15 | Test e:  66.18 
| Epoch   60 | Train e:  66.36, T l:  0.6084 | Val e:  66.91 | Test e:  66.42 
| Epoch   61 | Train e:  64.93, T l:  0.6099 | Val e:  66.67 | Test e:  64.48 
| Epoch   62 | Train e:  64.29, T l:  0.6065 | Val e:  66.67 | Test e:  64.96 
| Epoch   63 | Train e:  65.97, T l:  0.6040 | Val e:  66.91 | Test e:  66.67 
| Epoch   64 | Train e:  66.79, T l:  0.6098 | Val e:  68.13 | Test e:  66.42 
| Epoch   65 | Train e:  67.58, T l:  0.6049 | Val e:  68.86 | Test e:  67.15 
| Epoch   66 | Train e:  67.55, T l:  0.6008 | Val e:  67.64 | Test e:  66.18 
| Epoch   67 | Train e:  67.24, T l:  0.6012 | Val e:  69.10 | Test e:  67.40 
| Epoch   68 | Train e:  65.60, T l:  0.5977 | Val e:  67.64 | Test e:  65.69 
| Epoch   69 | Train e:  67.18, T l:  0.5992 | Val e:  68.37 | Test e:  65.45 
| Epoch   70 | Train e:  66.45, T l:  0.5973 | Val e:  68.61 | Test e:  66.91 
| Epoch   71 | Train e:  67.21, T l:  0.6011 | Val e:  67.88 | Test e:  66.91 
| Epoch   72 | Train e:  67.61, T l:  0.5950 | Val e:  68.61 | Test e:  67.15 
| Epoch   73 | Train e:  66.21, T l:  0.5964 | Val e:  67.64 | Test e:  68.13 
| Epoch   74 | Train e:  67.24, T l:  0.5937 | Val e:  68.61 | Test e:  66.18 
| Epoch   75 | Train e:  67.64, T l:  0.5977 | Val e:  68.37 | Test e:  65.94 
| Epoch   76 | Train e:  67.46, T l:  0.5936 | Val e:  68.61 | Test e:  67.15 
| Epoch   77 | Train e:  68.22, T l:  0.5961 | Val e:  68.86 | Test e:  67.64 
| Epoch   78 | Train e:  67.76, T l:  0.5980 | Val e:  68.86 | Test e:  66.67 
| Epoch   79 | Train e:  67.58, T l:  0.5992 | Val e:  68.37 | Test e:  67.40 
| Epoch   80 | Train e:  67.00, T l:  0.5941 | Val e:  68.13 | Test e:  66.42 
| Epoch   81 | Train e:  68.00, T l:  0.5941 | Val e:  67.88 | Test e:  66.42 
