

===============================================
2022-12-19 12:32:21

main_t.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  60.92, T l:  0.6932 | Val e:  61.31 | Test e:  59.85 
| Epoch    1 | Train e:  61.10, T l:  0.6688 | Val e:  59.61 | Test e:  58.15 
| Epoch    2 | Train e:  62.56, T l:  0.6497 | Val e:  63.02 | Test e:  59.12 
| Epoch    3 | Train e:  61.62, T l:  0.6382 | Val e:  59.85 | Test e:  58.64 
| Epoch    4 | Train e:  61.68, T l:  0.6386 | Val e:  61.56 | Test e:  59.12 
| Epoch    5 | Train e:  62.80, T l:  0.6404 | Val e:  63.26 | Test e:  58.64 
| Epoch    6 | Train e:  64.29, T l:  0.6381 | Val e:  63.26 | Test e:  58.39 
| Epoch    7 | Train e:  64.11, T l:  0.6327 | Val e:  63.26 | Test e:  58.64 
| Epoch    8 | Train e:  64.11, T l:  0.6364 | Val e:  63.99 | Test e:  57.91 
| Epoch    9 | Train e:  61.56, T l:  0.6367 | Val e:  60.83 | Test e:  59.12 
| Epoch   10 | Train e:  63.29, T l:  0.6348 | Val e:  63.99 | Test e:  60.58 
| Epoch   11 | Train e:  62.99, T l:  0.6305 | Val e:  63.26 | Test e:  61.31 
| Epoch   12 | Train e:  64.51, T l:  0.6262 | Val e:  63.26 | Test e:  59.85 
| Epoch   13 | Train e:  63.78, T l:  0.6312 | Val e:  63.26 | Test e:  60.83 
| Epoch   14 | Train e:  64.23, T l:  0.6307 | Val e:  62.77 | Test e:  61.31 
| Epoch   15 | Train e:  61.50, T l:  0.6264 | Val e:  59.85 | Test e:  58.15 
| Epoch   16 | Train e:  64.60, T l:  0.6336 | Val e:  64.48 | Test e:  60.10 
| Epoch   17 | Train e:  64.17, T l:  0.6221 | Val e:  61.80 | Test e:  60.83 
| Epoch   18 | Train e:  63.78, T l:  0.6273 | Val e:  63.75 | Test e:  59.61 
| Epoch   19 | Train e:  64.48, T l:  0.6213 | Val e:  63.99 | Test e:  60.83 
| Epoch   20 | Train e:  64.02, T l:  0.6213 | Val e:  64.23 | Test e:  58.88 
| Epoch   21 | Train e:  64.23, T l:  0.6250 | Val e:  62.77 | Test e:  61.07 
| Epoch   22 | Train e:  64.57, T l:  0.6235 | Val e:  63.75 | Test e:  61.80 
| Epoch   23 | Train e:  64.14, T l:  0.6194 | Val e:  63.26 | Test e:  61.07 
| Epoch   24 | Train e:  63.75, T l:  0.6282 | Val e:  62.29 | Test e:  61.31 
| Epoch   25 | Train e:  60.34, T l:  0.6217 | Val e:  63.26 | Test e:  57.66 
| Epoch   26 | Train e:  64.69, T l:  0.6265 | Val e:  62.29 | Test e:  61.56 
| Epoch   27 | Train e:  65.15, T l:  0.6251 | Val e:  64.96 | Test e:  60.34 
| Epoch   28 | Train e:  65.09, T l:  0.6328 | Val e:  64.48 | Test e:  59.85 
| Epoch   29 | Train e:  62.68, T l:  0.6215 | Val e:  61.56 | Test e:  60.34 
| Epoch   30 | Train e:  64.26, T l:  0.6256 | Val e:  62.04 | Test e:  61.07 
| Epoch   31 | Train e:  65.42, T l:  0.6198 | Val e:  63.26 | Test e:  60.83 
| Epoch   32 | Train e:  64.39, T l:  0.6177 | Val e:  63.02 | Test e:  61.07 
| Epoch   33 | Train e:  66.21, T l:  0.6190 | Val e:  64.96 | Test e:  60.34 
| Epoch   34 | Train e:  65.39, T l:  0.6173 | Val e:  64.48 | Test e:  60.83 
| Epoch   35 | Train e:  65.24, T l:  0.6169 | Val e:  63.99 | Test e:  61.31 
| Epoch   36 | Train e:  66.58, T l:  0.6116 | Val e:  65.45 | Test e:  58.88 
| Epoch   37 | Train e:  64.51, T l:  0.6194 | Val e:  62.04 | Test e:  60.34 
| Epoch   38 | Train e:  65.15, T l:  0.6220 | Val e:  63.26 | Test e:  60.34 
| Epoch   39 | Train e:  65.21, T l:  0.6209 | Val e:  64.23 | Test e:  61.07 
| Epoch   40 | Train e:  65.97, T l:  0.6096 | Val e:  65.69 | Test e:  60.83 
| Epoch   41 | Train e:  65.82, T l:  0.6122 | Val e:  65.69 | Test e:  62.04 
| Epoch   42 | Train e:  67.00, T l:  0.6065 | Val e:  64.72 | Test e:  61.80 
| Epoch   43 | Train e:  65.66, T l:  0.6063 | Val e:  65.69 | Test e:  59.85 
