

===============================================
2022-12-19 12:15:51

main_t.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  53.32, T l:  0.7063 | Val e:  53.77 | Test e:  53.53 
| Epoch    1 | Train e:  61.80, T l:  0.6797 | Val e:  64.48 | Test e:  63.99 
| Epoch    2 | Train e:  62.32, T l:  0.6506 | Val e:  59.37 | Test e:  59.12 
| Epoch    3 | Train e:  62.01, T l:  0.6510 | Val e:  64.72 | Test e:  64.23 
| Epoch    4 | Train e:  61.95, T l:  0.6423 | Val e:  65.94 | Test e:  63.75 
| Epoch    5 | Train e:  62.20, T l:  0.6445 | Val e:  60.10 | Test e:  61.31 
| Epoch    6 | Train e:  63.14, T l:  0.6422 | Val e:  62.29 | Test e:  63.26 
| Epoch    7 | Train e:  61.98, T l:  0.6448 | Val e:  65.69 | Test e:  63.75 
| Epoch    8 | Train e:  63.35, T l:  0.6436 | Val e:  62.77 | Test e:  61.80 
| Epoch    9 | Train e:  63.59, T l:  0.6460 | Val e:  62.29 | Test e:  61.56 
| Epoch   10 | Train e:  63.23, T l:  0.6410 | Val e:  61.31 | Test e:  63.99 
| Epoch   11 | Train e:  63.29, T l:  0.6411 | Val e:  62.29 | Test e:  62.77 
| Epoch   12 | Train e:  62.38, T l:  0.6373 | Val e:  60.34 | Test e:  62.29 
| Epoch   13 | Train e:  63.08, T l:  0.6329 | Val e:  62.77 | Test e:  62.29 
| Epoch   14 | Train e:  63.69, T l:  0.6306 | Val e:  61.56 | Test e:  62.53 
| Epoch   15 | Train e:  63.29, T l:  0.6257 | Val e:  62.77 | Test e:  61.56 
| Epoch   16 | Train e:  63.11, T l:  0.6356 | Val e:  62.04 | Test e:  62.77 
| Epoch   17 | Train e:  61.34, T l:  0.6272 | Val e:  58.15 | Test e:  59.85 
| Epoch   18 | Train e:  63.66, T l:  0.6332 | Val e:  63.50 | Test e:  63.99 
| Epoch   19 | Train e:  63.02, T l:  0.6330 | Val e:  59.85 | Test e:  62.29 
| Epoch   20 | Train e:  63.44, T l:  0.6319 | Val e:  62.53 | Test e:  63.50 
| Epoch   21 | Train e:  63.81, T l:  0.6338 | Val e:  62.04 | Test e:  63.99 
| Epoch   22 | Train e:  64.42, T l:  0.6424 | Val e:  61.56 | Test e:  63.02 
| Epoch   23 | Train e:  63.72, T l:  0.6363 | Val e:  62.04 | Test e:  63.99 
| Epoch   24 | Train e:  63.50, T l:  0.6312 | Val e:  63.99 | Test e:  64.23 
