

===============================================
2022-12-19 11:47:13

main_g.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  49.57, T l:  0.7348 | Val e:  49.88 | Test e:  52.31 
| Epoch    1 | Train e:  49.51, T l:  0.7091 | Val e:  49.88 | Test e:  52.31 
| Epoch    2 | Train e:  58.06, T l:  0.6760 | Val e:  59.85 | Test e:  63.02 
| Epoch    3 | Train e:  67.91, T l:  0.6462 | Val e:  68.61 | Test e:  67.40 
| Epoch    4 | Train e:  71.17, T l:  0.6214 | Val e:  70.32 | Test e:  70.32 
| Epoch    5 | Train e:  72.05, T l:  0.5943 | Val e:  70.07 | Test e:  73.24 
| Epoch    6 | Train e:  73.75, T l:  0.5725 | Val e:  68.61 | Test e:  71.78 
| Epoch    7 | Train e:  67.82, T l:  0.5522 | Val e:  62.04 | Test e:  69.10 
| Epoch    8 | Train e:  74.60, T l:  0.5315 | Val e:  74.70 | Test e:  72.75 
| Epoch    9 | Train e:  71.72, T l:  0.5172 | Val e:  69.59 | Test e:  69.10 
| Epoch   10 | Train e:  77.89, T l:  0.5004 | Val e:  72.26 | Test e:  76.16 
| Epoch   11 | Train e:  71.68, T l:  0.4777 | Val e:  70.32 | Test e:  69.10 
| Epoch   12 | Train e:  77.46, T l:  0.4702 | Val e:  73.48 | Test e:  76.40 
| Epoch   13 | Train e:  81.11, T l:  0.4546 | Val e:  74.94 | Test e:  74.94 
| Epoch   14 | Train e:  76.19, T l:  0.4415 | Val e:  70.07 | Test e:  74.21 
| Epoch   15 | Train e:  80.87, T l:  0.4353 | Val e:  72.75 | Test e:  78.59 
| Epoch   16 | Train e:  78.07, T l:  0.4324 | Val e:  72.02 | Test e:  76.89 
| Epoch   17 | Train e:  83.79, T l:  0.4137 | Val e:  73.72 | Test e:  78.35 
| Epoch   18 | Train e:  85.04, T l:  0.4017 | Val e:  75.67 | Test e:  76.40 
| Epoch   19 | Train e:  81.81, T l:  0.3957 | Val e:  75.18 | Test e:  75.18 
| Epoch   20 | Train e:  64.54, T l:  0.3798 | Val e:  59.12 | Test e:  63.75 
| Epoch   21 | Train e:  83.27, T l:  0.3784 | Val e:  75.43 | Test e:  74.45 
| Epoch   22 | Train e:  83.88, T l:  0.3684 | Val e:  78.83 | Test e:  78.10 
| Epoch   23 | Train e:  84.64, T l:  0.3650 | Val e:  75.91 | Test e:  77.13 
| Epoch   24 | Train e:  85.86, T l:  0.3540 | Val e:  75.43 | Test e:  79.32 
| Epoch   25 | Train e:  84.03, T l:  0.3383 | Val e:  72.02 | Test e:  76.40 
| Epoch   26 | Train e:  85.71, T l:  0.3352 | Val e:  76.16 | Test e:  79.81 
| Epoch   27 | Train e:  77.40, T l:  0.3349 | Val e:  68.13 | Test e:  70.56 
| Epoch   28 | Train e:  85.64, T l:  0.3496 | Val e:  75.18 | Test e:  78.10 
| Epoch   29 | Train e:  87.29, T l:  0.3351 | Val e:  76.64 | Test e:  80.29 
| Epoch   30 | Train e:  85.34, T l:  0.3212 | Val e:  75.91 | Test e:  77.86 
| Epoch   31 | Train e:  84.43, T l:  0.3142 | Val e:  75.18 | Test e:  76.40 
| Epoch   32 | Train e:  88.32, T l:  0.3112 | Val e:  75.43 | Test e:  79.56 
| Epoch   33 | Train e:  84.52, T l:  0.3028 | Val e:  74.45 | Test e:  76.64 
| Epoch   34 | Train e:  85.61, T l:  0.2977 | Val e:  75.43 | Test e:  78.35 
| Epoch   35 | Train e:  90.60, T l:  0.2996 | Val e:  78.35 | Test e:  80.78 
| Epoch   36 | Train e:  87.17, T l:  0.2956 | Val e:  75.67 | Test e:  78.10 
| Epoch   37 | Train e:  89.69, T l:  0.2809 | Val e:  77.37 | Test e:  80.54 
| Epoch   38 | Train e:  87.99, T l:  0.2787 | Val e:  79.08 | Test e:  80.54 
| Epoch   39 | Train e:  86.59, T l:  0.2810 | Val e:  75.43 | Test e:  81.51 
| Epoch   40 | Train e:  90.66, T l:  0.2739 | Val e:  78.10 | Test e:  80.05 
| Epoch   41 | Train e:  90.45, T l:  0.2668 | Val e:  76.40 | Test e:  80.78 
