

===============================================
2022-12-19 11:53:06

main_gnnt.py --warmup 10 --scheduler linear --device 0

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  50.21, T l:  0.7062 | Val e:  51.34 | Test e:  46.96 
| Epoch    1 | Train e:  49.00, T l:  0.6512 | Val e:  48.42 | Test e:  51.82 
| Epoch    2 | Train e:  68.13, T l:  0.6040 | Val e:  65.94 | Test e:  67.88 
| Epoch    3 | Train e:  75.09, T l:  0.5613 | Val e:  68.61 | Test e:  73.72 
| Epoch    4 | Train e:  78.53, T l:  0.5249 | Val e:  72.02 | Test e:  77.13 
| Epoch    5 | Train e:  78.77, T l:  0.4969 | Val e:  74.21 | Test e:  76.64 
| Epoch    6 | Train e:  79.08, T l:  0.4718 | Val e:  72.51 | Test e:  74.70 
| Epoch    7 | Train e:  73.91, T l:  0.4509 | Val e:  67.40 | Test e:  66.42 
| Epoch    8 | Train e:  81.20, T l:  0.4423 | Val e:  73.24 | Test e:  75.43 
| Epoch    9 | Train e:  80.32, T l:  0.4505 | Val e:  73.48 | Test e:  80.78 
| Epoch   10 | Train e:  82.66, T l:  0.4153 | Val e:  75.91 | Test e:  79.56 
| Epoch   11 | Train e:  84.67, T l:  0.4010 | Val e:  79.32 | Test e:  80.54 
| Epoch   12 | Train e:  84.70, T l:  0.3886 | Val e:  77.13 | Test e:  79.32 
| Epoch   13 | Train e:  86.19, T l:  0.3677 | Val e:  76.16 | Test e:  79.32 
| Epoch   14 | Train e:  85.25, T l:  0.3561 | Val e:  76.16 | Test e:  80.05 
| Epoch   15 | Train e:  85.61, T l:  0.3456 | Val e:  78.59 | Test e:  82.48 
| Epoch   16 | Train e:  87.14, T l:  0.3400 | Val e:  79.32 | Test e:  81.27 
| Epoch   17 | Train e:  85.10, T l:  0.3282 | Val e:  76.16 | Test e:  79.08 
| Epoch   18 | Train e:  86.34, T l:  0.3223 | Val e:  77.62 | Test e:  81.75 
| Epoch   19 | Train e:  86.62, T l:  0.3139 | Val e:  78.10 | Test e:  77.62 
| Epoch   20 | Train e:  89.32, T l:  0.2967 | Val e:  76.89 | Test e:  81.51 
| Epoch   21 | Train e:  88.47, T l:  0.2826 | Val e:  78.59 | Test e:  81.02 
| Epoch   22 | Train e:  89.05, T l:  0.2850 | Val e:  76.89 | Test e:  81.51 
| Epoch   23 | Train e:  88.87, T l:  0.2889 | Val e:  75.67 | Test e:  79.08 
| Epoch   24 | Train e:  91.94, T l:  0.2636 | Val e:  77.37 | Test e:  80.29 
| Epoch   25 | Train e:  90.78, T l:  0.2565 | Val e:  74.94 | Test e:  79.32 
| Epoch   26 | Train e:  90.18, T l:  0.2404 | Val e:  75.18 | Test e:  78.59 
| Epoch   27 | Train e:  92.12, T l:  0.2371 | Val e:  78.59 | Test e:  78.59 
| Epoch   28 | Train e:  92.31, T l:  0.2261 | Val e:  77.62 | Test e:  81.75 
| Epoch   29 | Train e:  91.06, T l:  0.2402 | Val e:  79.32 | Test e:  82.97 
| Epoch   30 | Train e:  88.87, T l:  0.2258 | Val e:  77.13 | Test e:  78.59 
| Epoch   31 | Train e:  92.82, T l:  0.2160 | Val e:  81.02 | Test e:  82.97 
| Epoch   32 | Train e:  94.16, T l:  0.2066 | Val e:  81.27 | Test e:  83.45 
| Epoch   33 | Train e:  93.34, T l:  0.1954 | Val e:  79.56 | Test e:  81.27 
| Epoch   34 | Train e:  94.86, T l:  0.1899 | Val e:  78.83 | Test e:  81.75 
| Epoch   35 | Train e:  93.55, T l:  0.1849 | Val e:  78.10 | Test e:  78.59 
| Epoch   36 | Train e:  92.09, T l:  0.1815 | Val e:  73.72 | Test e:  78.59 
| Epoch   37 | Train e:  94.28, T l:  0.1839 | Val e:  78.83 | Test e:  82.73 
| Epoch   38 | Train e:  94.62, T l:  0.1617 | Val e:  76.40 | Test e:  79.81 
| Epoch   39 | Train e:  94.04, T l:  0.1592 | Val e:  77.13 | Test e:  80.05 
| Epoch   40 | Train e:  95.19, T l:  0.1862 | Val e:  77.86 | Test e:  81.51 
| Epoch   41 | Train e:  93.67, T l:  0.1917 | Val e:  75.67 | Test e:  76.16 
| Epoch   42 | Train e:  95.86, T l:  0.1829 | Val e:  77.37 | Test e:  80.29 
| Epoch   43 | Train e:  96.17, T l:  0.1443 | Val e:  78.10 | Test e:  82.00 
| Epoch   44 | Train e:  95.13, T l:  0.1386 | Val e:  75.67 | Test e:  80.54 
| Epoch   45 | Train e:  94.86, T l:  0.1482 | Val e:  79.08 | Test e:  82.48 
| Epoch   46 | Train e:  97.02, T l:  0.1330 | Val e:  78.59 | Test e:  81.75 
| Epoch   47 | Train e:  97.05, T l:  0.1218 | Val e:  77.86 | Test e:  79.56 
| Epoch   48 | Train e:  96.84, T l:  0.1077 | Val e:  79.56 | Test e:  79.81 
| Epoch   49 | Train e:  95.80, T l:  0.1269 | Val e:  80.29 | Test e:  82.48 
| Epoch   50 | Train e:  94.62, T l:  0.1192 | Val e:  75.18 | Test e:  78.35 
| Epoch   51 | Train e:  97.23, T l:  0.1140 | Val e:  77.62 | Test e:  80.54 
| Epoch   52 | Train e:  98.11, T l:  0.0962 | Val e:  77.62 | Test e:  81.27 
| Epoch   53 | Train e:  97.05, T l:  0.1109 | Val e:  80.54 | Test e:  82.00 
| Epoch   54 | Train e:  97.75, T l:  0.1126 | Val e:  80.05 | Test e:  81.51 
| Epoch   55 | Train e:  98.02, T l:  0.0907 | Val e:  78.59 | Test e:  80.05 
| Epoch   56 | Train e:  97.63, T l:  0.0958 | Val e:  77.13 | Test e:  81.27 
| Epoch   57 | Train e:  96.96, T l:  0.1088 | Val e:  77.86 | Test e:  82.24 
| Epoch   58 | Train e:  97.87, T l:  0.0968 | Val e:  80.54 | Test e:  82.73 
| Epoch   59 | Train e:  97.96, T l:  0.0883 | Val e:  76.64 | Test e:  80.78 
| Epoch   60 | Train e:  98.84, T l:  0.0844 | Val e:  78.35 | Test e:  80.29 
| Epoch   61 | Train e:  98.48, T l:  0.0706 | Val e:  78.83 | Test e:  82.24 
| Epoch   62 | Train e:  98.45, T l:  0.0717 | Val e:  78.59 | Test e:  80.05 
| Epoch   63 | Train e:  98.66, T l:  0.0699 | Val e:  79.08 | Test e:  80.05 
| Epoch   64 | Train e:  98.66, T l:  0.0682 | Val e:  79.56 | Test e:  79.56 
| Epoch   65 | Train e:  98.30, T l:  0.0752 | Val e:  78.83 | Test e:  80.54 
| Epoch   66 | Train e:  98.45, T l:  0.0762 | Val e:  78.59 | Test e:  80.29 
| Epoch   67 | Train e:  98.54, T l:  0.0669 | Val e:  78.10 | Test e:  80.29 
| Epoch   68 | Train e:  98.75, T l:  0.0590 | Val e:  76.64 | Test e:  81.27 
| Epoch   69 | Train e:  98.33, T l:  0.0675 | Val e:  77.86 | Test e:  78.59 
| Epoch   70 | Train e:  99.18, T l:  0.0678 | Val e:  78.35 | Test e:  81.02 
| Epoch   71 | Train e:  99.09, T l:  0.0682 | Val e:  78.10 | Test e:  80.78 
| Epoch   72 | Train e:  99.27, T l:  0.0580 | Val e:  77.86 | Test e:  79.81 
| Epoch   73 | Train e:  99.15, T l:  0.0509 | Val e:  78.59 | Test e:  81.02 
| Epoch   74 | Train e:  99.51, T l:  0.0518 | Val e:  78.35 | Test e:  81.27 
| Epoch   75 | Train e:  99.48, T l:  0.0509 | Val e:  77.86 | Test e:  81.02 
| Epoch   76 | Train e:  99.39, T l:  0.0508 | Val e:  78.35 | Test e:  81.02 
| Epoch   77 | Train e:  99.54, T l:  0.0568 | Val e:  79.81 | Test e:  81.27 
| Epoch   78 | Train e:  99.24, T l:  0.0580 | Val e:  77.62 | Test e:  81.27 
| Epoch   79 | Train e:  99.39, T l:  0.0522 | Val e:  78.10 | Test e:  81.27 
| Epoch   80 | Train e:  99.60, T l:  0.0396 | Val e:  79.08 | Test e:  80.29 
| Epoch   81 | Train e:  99.42, T l:  0.0410 | Val e:  78.59 | Test e:  81.27 
| Epoch   82 | Train e:  99.60, T l:  0.0385 | Val e:  78.83 | Test e:  81.51 
| Epoch   83 | Train e:  99.54, T l:  0.0320 | Val e:  79.32 | Test e:  81.27 
| Epoch   84 | Train e:  99.51, T l:  0.0385 | Val e:  78.10 | Test e:  81.02 
| Epoch   85 | Train e:  99.64, T l:  0.0375 | Val e:  77.62 | Test e:  81.02 
| Epoch   86 | Train e:  99.70, T l:  0.0320 | Val e:  78.83 | Test e:  80.78 
| Epoch   87 | Train e:  99.67, T l:  0.0323 | Val e:  79.32 | Test e:  81.75 
| Epoch   88 | Train e:  99.70, T l:  0.0325 | Val e:  79.81 | Test e:  82.00 
| Epoch   89 | Train e:  99.67, T l:  0.0353 | Val e:  77.62 | Test e:  81.02 
| Epoch   90 | Train e:  99.73, T l:  0.0342 | Val e:  78.35 | Test e:  80.78 
| Epoch   91 | Train e:  99.70, T l:  0.0293 | Val e:  78.59 | Test e:  81.02 
| Epoch   92 | Train e:  99.73, T l:  0.0298 | Val e:  79.08 | Test e:  81.27 
| Epoch   93 | Train e:  99.70, T l:  0.0319 | Val e:  79.08 | Test e:  81.27 
| Epoch   94 | Train e:  99.70, T l:  0.0249 | Val e:  79.81 | Test e:  81.27 
| Epoch   95 | Train e:  99.70, T l:  0.0316 | Val e:  79.08 | Test e:  81.51 
| Epoch   96 | Train e:  99.73, T l:  0.0320 | Val e:  79.08 | Test e:  81.02 
| Epoch   97 | Train e:  99.70, T l:  0.0274 | Val e:  80.05 | Test e:  80.78 
| Epoch   98 | Train e:  99.76, T l:  0.0310 | Val e:  80.05 | Test e:  81.02 
| Epoch   99 | Train e:  99.70, T l:  0.0293 | Val e:  79.56 | Test e:  81.51 
