

===============================================
2022-12-19 12:40:52

main_t.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  48.87, T l:  0.8564 | Val e:  47.69 | Test e:  48.42 
| Epoch    1 | Train e:  58.06, T l:  0.7033 | Val e:  62.77 | Test e:  54.01 
| Epoch    2 | Train e:  62.96, T l:  0.6667 | Val e:  65.45 | Test e:  63.50 
| Epoch    3 | Train e:  63.02, T l:  0.6468 | Val e:  65.69 | Test e:  63.75 
| Epoch    4 | Train e:  62.86, T l:  0.6448 | Val e:  64.96 | Test e:  63.75 
| Epoch    5 | Train e:  62.20, T l:  0.6440 | Val e:  65.21 | Test e:  63.75 
| Epoch    6 | Train e:  61.98, T l:  0.6512 | Val e:  64.23 | Test e:  64.48 
| Epoch    7 | Train e:  63.69, T l:  0.6436 | Val e:  65.69 | Test e:  64.72 
| Epoch    8 | Train e:  59.49, T l:  0.6401 | Val e:  61.56 | Test e:  57.42 
| Epoch    9 | Train e:  61.89, T l:  0.6412 | Val e:  64.48 | Test e:  63.26 
| Epoch   10 | Train e:  63.35, T l:  0.6418 | Val e:  64.72 | Test e:  65.94 
| Epoch   11 | Train e:  63.63, T l:  0.6427 | Val e:  65.45 | Test e:  65.69 
| Epoch   12 | Train e:  60.49, T l:  0.6453 | Val e:  62.29 | Test e:  57.42 
| Epoch   13 | Train e:  62.90, T l:  0.6370 | Val e:  65.94 | Test e:  65.94 
| Epoch   14 | Train e:  63.29, T l:  0.6327 | Val e:  66.67 | Test e:  63.75 
| Epoch   15 | Train e:  63.59, T l:  0.6326 | Val e:  65.94 | Test e:  63.75 
| Epoch   16 | Train e:  62.14, T l:  0.6353 | Val e:  65.21 | Test e:  59.85 
| Epoch   17 | Train e:  63.87, T l:  0.6441 | Val e:  66.67 | Test e:  65.21 
| Epoch   18 | Train e:  62.10, T l:  0.6330 | Val e:  64.96 | Test e:  62.53 
| Epoch   19 | Train e:  63.20, T l:  0.6313 | Val e:  64.96 | Test e:  63.99 
| Epoch   20 | Train e:  64.36, T l:  0.6310 | Val e:  65.45 | Test e:  64.96 
| Epoch   21 | Train e:  64.54, T l:  0.6320 | Val e:  66.18 | Test e:  63.75 
| Epoch   22 | Train e:  64.39, T l:  0.6276 | Val e:  66.91 | Test e:  65.21 
| Epoch   23 | Train e:  64.32, T l:  0.6410 | Val e:  64.96 | Test e:  64.72 
| Epoch   24 | Train e:  63.99, T l:  0.6307 | Val e:  66.42 | Test e:  63.75 
| Epoch   25 | Train e:  62.83, T l:  0.6311 | Val e:  64.72 | Test e:  63.75 
| Epoch   26 | Train e:  63.75, T l:  0.6283 | Val e:  66.18 | Test e:  66.18 
| Epoch   27 | Train e:  62.77, T l:  0.6389 | Val e:  65.45 | Test e:  61.56 
| Epoch   28 | Train e:  63.87, T l:  0.6285 | Val e:  65.94 | Test e:  64.72 
| Epoch   29 | Train e:  64.69, T l:  0.6278 | Val e:  66.67 | Test e:  65.69 
| Epoch   30 | Train e:  64.14, T l:  0.6252 | Val e:  67.15 | Test e:  62.53 
| Epoch   31 | Train e:  62.83, T l:  0.6257 | Val e:  65.94 | Test e:  64.48 
| Epoch   32 | Train e:  64.17, T l:  0.6238 | Val e:  67.15 | Test e:  65.69 
| Epoch   33 | Train e:  64.63, T l:  0.6226 | Val e:  67.15 | Test e:  64.48 
| Epoch   34 | Train e:  63.81, T l:  0.6301 | Val e:  67.15 | Test e:  63.26 
| Epoch   35 | Train e:  63.93, T l:  0.6303 | Val e:  66.91 | Test e:  63.50 
| Epoch   36 | Train e:  64.02, T l:  0.6254 | Val e:  67.88 | Test e:  64.72 
| Epoch   37 | Train e:  65.39, T l:  0.6230 | Val e:  67.15 | Test e:  63.99 
| Epoch   38 | Train e:  63.78, T l:  0.6233 | Val e:  67.64 | Test e:  60.58 
| Epoch   39 | Train e:  64.42, T l:  0.6250 | Val e:  67.15 | Test e:  63.50 
| Epoch   40 | Train e:  64.32, T l:  0.6329 | Val e:  67.15 | Test e:  61.80 
| Epoch   41 | Train e:  63.69, T l:  0.6241 | Val e:  67.64 | Test e:  63.50 
| Epoch   42 | Train e:  66.12, T l:  0.6236 | Val e:  67.88 | Test e:  64.23 
| Epoch   43 | Train e:  64.69, T l:  0.6221 | Val e:  68.86 | Test e:  62.29 
| Epoch   44 | Train e:  64.75, T l:  0.6210 | Val e:  67.64 | Test e:  62.53 
| Epoch   45 | Train e:  64.57, T l:  0.6220 | Val e:  68.37 | Test e:  64.72 
| Epoch   46 | Train e:  64.72, T l:  0.6205 | Val e:  68.37 | Test e:  62.53 
| Epoch   47 | Train e:  65.48, T l:  0.6191 | Val e:  69.10 | Test e:  63.75 
| Epoch   48 | Train e:  64.39, T l:  0.6171 | Val e:  69.59 | Test e:  62.04 
| Epoch   49 | Train e:  65.27, T l:  0.6161 | Val e:  69.10 | Test e:  62.04 
| Epoch   50 | Train e:  65.75, T l:  0.6138 | Val e:  68.13 | Test e:  64.48 
| Epoch   51 | Train e:  66.15, T l:  0.6181 | Val e:  69.10 | Test e:  63.75 
| Epoch   52 | Train e:  64.48, T l:  0.6177 | Val e:  68.13 | Test e:  65.21 
| Epoch   53 | Train e:  64.84, T l:  0.6150 | Val e:  69.34 | Test e:  63.50 
| Epoch   54 | Train e:  66.76, T l:  0.6073 | Val e:  68.86 | Test e:  63.50 
| Epoch   55 | Train e:  65.39, T l:  0.6118 | Val e:  67.88 | Test e:  64.96 
| Epoch   56 | Train e:  65.97, T l:  0.6145 | Val e:  68.37 | Test e:  63.50 
| Epoch   57 | Train e:  65.24, T l:  0.6135 | Val e:  67.64 | Test e:  64.23 
| Epoch   58 | Train e:  65.63, T l:  0.6120 | Val e:  67.15 | Test e:  63.50 
| Epoch   59 | Train e:  64.72, T l:  0.6128 | Val e:  68.13 | Test e:  62.77 
| Epoch   60 | Train e:  65.39, T l:  0.6116 | Val e:  68.86 | Test e:  63.50 
| Epoch   61 | Train e:  66.45, T l:  0.6095 | Val e:  70.07 | Test e:  63.75 
| Epoch   62 | Train e:  65.94, T l:  0.6070 | Val e:  68.86 | Test e:  64.23 
| Epoch   63 | Train e:  65.15, T l:  0.6029 | Val e:  69.34 | Test e:  63.75 
| Epoch   64 | Train e:  65.69, T l:  0.6090 | Val e:  68.86 | Test e:  63.50 
| Epoch   65 | Train e:  65.21, T l:  0.6132 | Val e:  68.61 | Test e:  62.04 
| Epoch   66 | Train e:  65.27, T l:  0.6091 | Val e:  70.56 | Test e:  63.99 
| Epoch   67 | Train e:  66.33, T l:  0.6082 | Val e:  69.10 | Test e:  64.23 
| Epoch   68 | Train e:  66.30, T l:  0.6048 | Val e:  69.83 | Test e:  64.96 
| Epoch   69 | Train e:  65.75, T l:  0.6031 | Val e:  68.13 | Test e:  63.50 
| Epoch   70 | Train e:  65.88, T l:  0.6064 | Val e:  68.13 | Test e:  63.75 
| Epoch   71 | Train e:  66.64, T l:  0.6026 | Val e:  69.10 | Test e:  64.72 
| Epoch   72 | Train e:  67.00, T l:  0.6040 | Val e:  67.88 | Test e:  64.48 
| Epoch   73 | Train e:  66.27, T l:  0.6086 | Val e:  71.05 | Test e:  65.69 
| Epoch   74 | Train e:  67.18, T l:  0.6058 | Val e:  70.56 | Test e:  65.45 
| Epoch   75 | Train e:  67.27, T l:  0.6007 | Val e:  68.61 | Test e:  65.69 
| Epoch   76 | Train e:  66.30, T l:  0.6048 | Val e:  70.56 | Test e:  65.69 
| Epoch   77 | Train e:  66.06, T l:  0.6082 | Val e:  70.56 | Test e:  65.45 
| Epoch   78 | Train e:  66.45, T l:  0.6047 | Val e:  70.80 | Test e:  65.69 
