

===============================================
2022-12-19 12:02:04

main_gnnt.py --warmup 10 --scheduler linear --device 0

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  46.32, T l:  0.7264 | Val e:  46.23 | Test e:  48.42 
| Epoch    1 | Train e:  49.79, T l:  0.6525 | Val e:  48.18 | Test e:  54.01 
| Epoch    2 | Train e:  67.70, T l:  0.5984 | Val e:  70.32 | Test e:  70.56 
| Epoch    3 | Train e:  74.57, T l:  0.5594 | Val e:  72.75 | Test e:  77.13 
| Epoch    4 | Train e:  78.32, T l:  0.5215 | Val e:  76.16 | Test e:  78.35 
| Epoch    5 | Train e:  79.17, T l:  0.4917 | Val e:  76.40 | Test e:  79.32 
| Epoch    6 | Train e:  79.14, T l:  0.4650 | Val e:  74.94 | Test e:  75.91 
| Epoch    7 | Train e:  79.99, T l:  0.4509 | Val e:  72.99 | Test e:  79.08 
| Epoch    8 | Train e:  77.55, T l:  0.4437 | Val e:  73.24 | Test e:  76.89 
| Epoch    9 | Train e:  79.71, T l:  0.4296 | Val e:  76.16 | Test e:  79.56 
| Epoch   10 | Train e:  82.33, T l:  0.4085 | Val e:  74.94 | Test e:  80.05 
| Epoch   11 | Train e:  81.20, T l:  0.3824 | Val e:  75.18 | Test e:  77.62 
| Epoch   12 | Train e:  81.93, T l:  0.3948 | Val e:  76.64 | Test e:  77.62 
| Epoch   13 | Train e:  77.46, T l:  0.3741 | Val e:  73.48 | Test e:  75.43 
| Epoch   14 | Train e:  84.70, T l:  0.3518 | Val e:  75.91 | Test e:  79.56 
| Epoch   15 | Train e:  81.23, T l:  0.3471 | Val e:  74.45 | Test e:  76.16 
| Epoch   16 | Train e:  81.11, T l:  0.3353 | Val e:  74.70 | Test e:  74.45 
| Epoch   17 | Train e:  87.32, T l:  0.3306 | Val e:  79.32 | Test e:  79.81 
| Epoch   18 | Train e:  87.53, T l:  0.3289 | Val e:  77.86 | Test e:  79.56 
| Epoch   19 | Train e:  84.25, T l:  0.3134 | Val e:  77.62 | Test e:  76.89 
| Epoch   20 | Train e:  88.05, T l:  0.3171 | Val e:  77.13 | Test e:  80.54 
| Epoch   21 | Train e:  87.71, T l:  0.2943 | Val e:  80.05 | Test e:  81.75 
| Epoch   22 | Train e:  87.01, T l:  0.2852 | Val e:  78.83 | Test e:  80.29 
| Epoch   23 | Train e:  89.02, T l:  0.2778 | Val e:  79.08 | Test e:  82.73 
| Epoch   24 | Train e:  88.35, T l:  0.2679 | Val e:  79.81 | Test e:  82.48 
| Epoch   25 | Train e:  87.77, T l:  0.2585 | Val e:  79.32 | Test e:  78.83 
| Epoch   26 | Train e:  90.09, T l:  0.2540 | Val e:  78.35 | Test e:  82.00 
| Epoch   27 | Train e:  89.48, T l:  0.2519 | Val e:  76.64 | Test e:  81.51 
| Epoch   28 | Train e:  89.32, T l:  0.2362 | Val e:  77.86 | Test e:  79.56 
| Epoch   29 | Train e:  91.70, T l:  0.2355 | Val e:  79.32 | Test e:  82.97 
| Epoch   30 | Train e:  91.06, T l:  0.2318 | Val e:  79.32 | Test e:  82.48 
| Epoch   31 | Train e:  92.27, T l:  0.2288 | Val e:  79.81 | Test e:  83.21 
| Epoch   32 | Train e:  89.99, T l:  0.2249 | Val e:  76.40 | Test e:  83.21 
| Epoch   33 | Train e:  92.43, T l:  0.2212 | Val e:  78.10 | Test e:  81.27 
| Epoch   34 | Train e:  90.21, T l:  0.2080 | Val e:  78.35 | Test e:  79.81 
| Epoch   35 | Train e:  91.30, T l:  0.2091 | Val e:  80.05 | Test e:  81.75 
| Epoch   36 | Train e:  92.00, T l:  0.2002 | Val e:  78.10 | Test e:  80.54 
| Epoch   37 | Train e:  93.70, T l:  0.1892 | Val e:  80.29 | Test e:  83.21 
| Epoch   38 | Train e:  92.52, T l:  0.1693 | Val e:  80.78 | Test e:  81.27 
| Epoch   39 | Train e:  93.58, T l:  0.1727 | Val e:  81.27 | Test e:  83.45 
| Epoch   40 | Train e:  95.26, T l:  0.1623 | Val e:  81.02 | Test e:  83.70 
| Epoch   41 | Train e:  93.07, T l:  0.1624 | Val e:  79.81 | Test e:  82.97 
| Epoch   42 | Train e:  94.01, T l:  0.1557 | Val e:  80.54 | Test e:  80.78 
| Epoch   43 | Train e:  94.10, T l:  0.1523 | Val e:  80.78 | Test e:  82.00 
| Epoch   44 | Train e:  94.22, T l:  0.1644 | Val e:  81.02 | Test e:  81.51 
| Epoch   45 | Train e:  95.38, T l:  0.1451 | Val e:  78.35 | Test e:  80.54 
| Epoch   46 | Train e:  94.59, T l:  0.1471 | Val e:  82.00 | Test e:  80.05 
| Epoch   47 | Train e:  94.34, T l:  0.1352 | Val e:  79.32 | Test e:  81.02 
| Epoch   48 | Train e:  95.86, T l:  0.1381 | Val e:  80.54 | Test e:  82.48 
| Epoch   49 | Train e:  95.74, T l:  0.1300 | Val e:  79.32 | Test e:  81.27 
| Epoch   50 | Train e:  97.08, T l:  0.1190 | Val e:  81.75 | Test e:  83.70 
| Epoch   51 | Train e:  97.45, T l:  0.1278 | Val e:  79.56 | Test e:  83.21 
| Epoch   52 | Train e:  96.59, T l:  0.1213 | Val e:  80.54 | Test e:  84.43 
| Epoch   53 | Train e:  96.68, T l:  0.1173 | Val e:  79.32 | Test e:  83.70 
| Epoch   54 | Train e:  96.65, T l:  0.1154 | Val e:  79.08 | Test e:  83.45 
| Epoch   55 | Train e:  97.87, T l:  0.1008 | Val e:  80.78 | Test e:  82.48 
