

===============================================
2022-12-19 11:54:25

main_g.py --warmup 10 --scheduler linear --device 1

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  43.73, T l:  0.7024 | Val e:  40.63 | Test e:  43.55 
| Epoch    1 | Train e:  51.25, T l:  0.6770 | Val e:  54.99 | Test e:  51.58 
| Epoch    2 | Train e:  65.33, T l:  0.6468 | Val e:  65.21 | Test e:  64.23 
| Epoch    3 | Train e:  70.16, T l:  0.6217 | Val e:  71.29 | Test e:  70.56 
| Epoch    4 | Train e:  71.75, T l:  0.5993 | Val e:  71.29 | Test e:  71.78 
| Epoch    5 | Train e:  73.57, T l:  0.5794 | Val e:  72.75 | Test e:  73.24 
| Epoch    6 | Train e:  74.57, T l:  0.5596 | Val e:  74.94 | Test e:  73.24 
| Epoch    7 | Train e:  75.06, T l:  0.5441 | Val e:  74.70 | Test e:  72.26 
| Epoch    8 | Train e:  76.31, T l:  0.5304 | Val e:  72.99 | Test e:  73.72 
| Epoch    9 | Train e:  75.18, T l:  0.5168 | Val e:  74.70 | Test e:  71.29 
| Epoch   10 | Train e:  75.09, T l:  0.5039 | Val e:  73.48 | Test e:  71.53 
| Epoch   11 | Train e:  77.89, T l:  0.4858 | Val e:  77.37 | Test e:  74.45 
| Epoch   12 | Train e:  79.59, T l:  0.4706 | Val e:  77.13 | Test e:  76.64 
| Epoch   13 | Train e:  80.78, T l:  0.4599 | Val e:  77.13 | Test e:  77.86 
| Epoch   14 | Train e:  82.00, T l:  0.4508 | Val e:  78.10 | Test e:  77.37 
| Epoch   15 | Train e:  81.69, T l:  0.4320 | Val e:  78.83 | Test e:  77.86 
| Epoch   16 | Train e:  79.71, T l:  0.4198 | Val e:  77.62 | Test e:  74.70 
| Epoch   17 | Train e:  83.61, T l:  0.4158 | Val e:  78.10 | Test e:  78.10 
| Epoch   18 | Train e:  83.06, T l:  0.4011 | Val e:  74.21 | Test e:  76.16 
