

===============================================
2022-12-19 12:15:56

main_gnnt.py --warmup 10 --scheduler linear --device 0

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  50.24, T l:  0.6797 | Val e:  51.58 | Test e:  52.07 
| Epoch    1 | Train e:  59.22, T l:  0.6369 | Val e:  55.96 | Test e:  60.83 
| Epoch    2 | Train e:  62.96, T l:  0.5896 | Val e:  62.29 | Test e:  61.80 
| Epoch    3 | Train e:  74.21, T l:  0.5472 | Val e:  69.10 | Test e:  73.48 
| Epoch    4 | Train e:  76.46, T l:  0.5249 | Val e:  74.21 | Test e:  73.97 
| Epoch    5 | Train e:  77.77, T l:  0.4968 | Val e:  75.67 | Test e:  75.18 
| Epoch    6 | Train e:  67.82, T l:  0.4799 | Val e:  64.23 | Test e:  67.64 
| Epoch    7 | Train e:  77.49, T l:  0.4547 | Val e:  75.67 | Test e:  76.89 
| Epoch    8 | Train e:  79.65, T l:  0.4349 | Val e:  75.91 | Test e:  73.48 
| Epoch    9 | Train e:  80.93, T l:  0.4320 | Val e:  75.18 | Test e:  77.13 
| Epoch   10 | Train e:  77.13, T l:  0.4177 | Val e:  71.78 | Test e:  75.91 
| Epoch   11 | Train e:  81.27, T l:  0.4136 | Val e:  77.37 | Test e:  77.13 
| Epoch   12 | Train e:  84.15, T l:  0.3931 | Val e:  79.81 | Test e:  81.75 
| Epoch   13 | Train e:  85.68, T l:  0.3897 | Val e:  80.78 | Test e:  80.05 
| Epoch   14 | Train e:  82.42, T l:  0.3641 | Val e:  74.21 | Test e:  78.59 
| Epoch   15 | Train e:  83.49, T l:  0.3438 | Val e:  77.13 | Test e:  79.81 
| Epoch   16 | Train e:  87.62, T l:  0.3379 | Val e:  79.32 | Test e:  80.54 
| Epoch   17 | Train e:  84.09, T l:  0.3406 | Val e:  80.29 | Test e:  79.32 
| Epoch   18 | Train e:  84.31, T l:  0.3440 | Val e:  76.16 | Test e:  79.08 
| Epoch   19 | Train e:  82.54, T l:  0.3278 | Val e:  78.10 | Test e:  73.97 
| Epoch   20 | Train e:  86.80, T l:  0.3067 | Val e:  80.05 | Test e:  79.32 
| Epoch   21 | Train e:  87.47, T l:  0.2937 | Val e:  79.08 | Test e:  78.59 
| Epoch   22 | Train e:  88.50, T l:  0.3012 | Val e:  81.27 | Test e:  81.51 
| Epoch   23 | Train e:  89.42, T l:  0.2854 | Val e:  84.67 | Test e:  82.48 
| Epoch   24 | Train e:  86.34, T l:  0.2728 | Val e:  80.05 | Test e:  80.78 
| Epoch   25 | Train e:  91.58, T l:  0.2697 | Val e:  85.16 | Test e:  82.97 
| Epoch   26 | Train e:  91.27, T l:  0.2594 | Val e:  80.78 | Test e:  81.75 
| Epoch   27 | Train e:  86.41, T l:  0.2467 | Val e:  77.37 | Test e:  77.13 
| Epoch   28 | Train e:  87.50, T l:  0.2607 | Val e:  77.37 | Test e:  78.35 
| Epoch   29 | Train e:  90.48, T l:  0.2370 | Val e:  81.51 | Test e:  76.16 
| Epoch   30 | Train e:  88.11, T l:  0.2474 | Val e:  78.59 | Test e:  78.83 
