

===============================================
2022-12-24 17:45:11

main_parallel.py --warmup 10 --scheduler linear --device 0

None

dataset: NCI1
use_node_attr: False
pre_transform: None
transform: None
clean_cache: False
use_public_splits: True
use_val: True
use_val_loss: True
same_best_epoch: False
early_stop: False
epochs: 100
scheduler: linear
warmup: 10
batch_size: 128
lr: 0.0001
weight_decay: 0.0001
clustering: True
tlayer_dropout: 0.1
seeds: 12344
save_state: False



| Epoch    0 | Train e:  50.85, T l:  0.6943 | Val e:  55.23 | Test e:  48.18 
| Epoch    1 | Train e:  54.53, T l:  0.6457 | Val e:  59.37 | Test e:  52.80 
| Epoch    2 | Train e:  67.46, T l:  0.6062 | Val e:  68.86 | Test e:  65.94 
| Epoch    3 | Train e:  71.68, T l:  0.5801 | Val e:  73.72 | Test e:  70.56 
| Epoch    4 | Train e:  72.54, T l:  0.5545 | Val e:  72.02 | Test e:  72.75 
| Epoch    5 | Train e:  74.39, T l:  0.5348 | Val e:  72.75 | Test e:  73.48 
| Epoch    6 | Train e:  75.00, T l:  0.5223 | Val e:  75.67 | Test e:  75.91 
| Epoch    7 | Train e:  77.92, T l:  0.5071 | Val e:  76.40 | Test e:  75.67 
| Epoch    8 | Train e:  78.13, T l:  0.4980 | Val e:  78.10 | Test e:  75.43 
| Epoch    9 | Train e:  78.22, T l:  0.4854 | Val e:  74.94 | Test e:  75.67 
| Epoch   10 | Train e:  75.55, T l:  0.4723 | Val e:  74.94 | Test e:  72.99 
| Epoch   11 | Train e:  80.84, T l:  0.4660 | Val e:  79.81 | Test e:  78.10 
| Epoch   12 | Train e:  80.47, T l:  0.4420 | Val e:  80.29 | Test e:  78.35 
| Epoch   13 | Train e:  80.84, T l:  0.4301 | Val e:  78.83 | Test e:  76.64 
| Epoch   14 | Train e:  80.41, T l:  0.4215 | Val e:  78.59 | Test e:  77.13 
| Epoch   15 | Train e:  83.42, T l:  0.4118 | Val e:  80.05 | Test e:  80.29 
| Epoch   16 | Train e:  82.82, T l:  0.4023 | Val e:  80.54 | Test e:  78.10 
| Epoch   17 | Train e:  83.49, T l:  0.3953 | Val e:  77.13 | Test e:  78.83 
| Epoch   18 | Train e:  81.48, T l:  0.3964 | Val e:  81.02 | Test e:  76.89 
| Epoch   19 | Train e:  84.52, T l:  0.3832 | Val e:  80.54 | Test e:  80.29 
| Epoch   20 | Train e:  84.43, T l:  0.3712 | Val e:  82.24 | Test e:  79.81 
| Epoch   21 | Train e:  84.91, T l:  0.3590 | Val e:  82.00 | Test e:  78.83 
| Epoch   22 | Train e:  85.98, T l:  0.3544 | Val e:  79.81 | Test e:  79.81 
| Epoch   23 | Train e:  81.78, T l:  0.3533 | Val e:  76.89 | Test e:  76.40 
| Epoch   24 | Train e:  86.71, T l:  0.3513 | Val e:  81.02 | Test e:  79.32 
| Epoch   25 | Train e:  85.98, T l:  0.3324 | Val e:  80.29 | Test e:  77.62 
| Epoch   26 | Train e:  87.20, T l:  0.3267 | Val e:  81.02 | Test e:  81.51 
| Epoch   27 | Train e:  86.68, T l:  0.3195 | Val e:  81.51 | Test e:  79.32 
| Epoch   28 | Train e:  85.40, T l:  0.3213 | Val e:  80.78 | Test e:  77.37 
| Epoch   29 | Train e:  86.89, T l:  0.3228 | Val e:  79.56 | Test e:  79.32 
| Epoch   30 | Train e:  85.86, T l:  0.3283 | Val e:  79.81 | Test e:  78.10 
| Epoch   31 | Train e:  87.53, T l:  0.3089 | Val e:  82.97 | Test e:  79.81 
| Epoch   32 | Train e:  84.55, T l:  0.2939 | Val e:  76.89 | Test e:  78.10 
| Epoch   33 | Train e:  86.68, T l:  0.2894 | Val e:  81.51 | Test e:  79.56 
