

===============================================
2022-12-19 05:41:59

main_g.py --num-layers 4 --gconv-dropout 0 --between-dropout 0 --tlayer-dropout 0 --scheduler linear --warmup 10 --gconv-dim 256 --tlayer-dim 256 --num-heads 8 --device 1 --batch-size 64

info: None
dataset: NCI109
use_val_loss: True
epochs: 100
scheduler: linear
warmup: 10
patience: 25
batch_size: 64
lr: 0.0001
weight_decay: 0.0001
clustering: True
masked_attention: False
gconv_dim: 256
tlayer_dim: 256
gconv_dropout: 0.0
between_dropout: 0.0
tlayer_dropout: 0.0
num_layers: 4
num_heads: 8
skip_connection: none
seeds: 12344
save_state: False




=============== Run  0 ================

| Epoch   59 | Train e:  99.00, T l:  0.0342 | Val e:  81.07 | Test e:  80.19 
| Epoch   60 | Train e:  99.27, T l:  0.0237 | Val e:  81.31 | Test e:  79.95 
| Epoch   61 | Train e:  98.88, T l:  0.0359 | Val e:  80.34 | Test e:  78.26 
| Epoch   62 | Train e:  99.33, T l:  0.0272 | Val e:  79.85 | Test e:  78.74 
| Epoch   63 | Train e:  99.24, T l:  0.0256 | Val e:  77.43 | Test e:  80.43 
| Epoch   64 | Train e:  98.76, T l:  0.0321 | Val e:  80.58 | Test e:  79.95 
| Epoch   65 | Train e:  99.49, T l:  0.0219 | Val e:  79.61 | Test e:  81.40 
| Epoch   66 | Train e:  99.24, T l:  0.0264 | Val e:  79.37 | Test e:  78.99 
| Epoch   67 | Train e:  99.55, T l:  0.0167 | Val e:  78.40 | Test e:  80.68 
| Epoch   68 | Train e:  99.36, T l:  0.0210 | Val e:  79.85 | Test e:  83.09 
| Epoch   69 | Train e:  99.21, T l:  0.0285 | Val e:  81.07 | Test e:  78.50 
| Epoch   70 | Train e:  99.58, T l:  0.0155 | Val e:  80.10 | Test e:  81.16 
| Epoch   71 | Train e:  99.64, T l:  0.0128 | Val e:  81.31 | Test e:  79.23 
| Epoch   72 | Train e:  99.58, T l:  0.0140 | Val e:  80.58 | Test e:  79.95 
| Epoch   73 | Train e:  99.70, T l:  0.0107 | Val e:  81.55 | Test e:  82.13 
| Epoch   74 | Train e:  99.67, T l:  0.0141 | Val e:  79.37 | Test e:  79.95 
| Epoch   75 | Train e:  99.73, T l:  0.0106 | Val e:  80.10 | Test e:  80.92 
| Epoch   76 | Train e:  99.73, T l:  0.0095 | Val e:  80.83 | Test e:  79.95 
| Epoch   77 | Train e:  99.61, T l:  0.0119 | Val e:  80.10 | Test e:  81.40 
| Epoch   78 | Train e:  99.67, T l:  0.0106 | Val e:  81.55 | Test e:  80.19 
| Epoch   79 | Train e:  99.73, T l:  0.0115 | Val e:  80.10 | Test e:  80.68 
| Epoch   80 | Train e:  99.73, T l:  0.0084 | Val e:  81.80 | Test e:  81.16 
| Epoch   81 | Train e:  99.73, T l:  0.0081 | Val e:  81.07 | Test e:  80.68 
| Epoch   82 | Train e:  99.73, T l:  0.0092 | Val e:  81.07 | Test e:  80.92 
| Epoch   83 | Train e:  99.67, T l:  0.0088 | Val e:  81.80 | Test e:  80.43 
| Epoch   84 | Train e:  99.70, T l:  0.0078 | Val e:  81.31 | Test e:  80.92 
| Epoch   85 | Train e:  99.73, T l:  0.0076 | Val e:  79.85 | Test e:  80.92 
| Epoch   86 | Train e:  99.73, T l:  0.0069 | Val e:  81.80 | Test e:  81.40 
| Epoch   87 | Train e:  99.82, T l:  0.0064 | Val e:  81.07 | Test e:  80.19 
| Epoch   88 | Train e:  99.82, T l:  0.0064 | Val e:  80.58 | Test e:  80.19 
| Epoch   89 | Train e:  99.76, T l:  0.0064 | Val e:  81.31 | Test e:  80.19 
| Epoch   90 | Train e:  99.76, T l:  0.0063 | Val e:  81.55 | Test e:  81.40 
| Epoch   91 | Train e:  99.79, T l:  0.0058 | Val e:  81.31 | Test e:  80.92 
| Epoch   92 | Train e:  99.79, T l:  0.0058 | Val e:  80.58 | Test e:  81.16 
| Epoch   93 | Train e:  99.82, T l:  0.0057 | Val e:  82.04 | Test e:  81.16 
| Epoch   94 | Train e:  99.82, T l:  0.0054 | Val e:  81.80 | Test e:  80.43 
| Epoch   95 | Train e:  99.82, T l:  0.0053 | Val e:  81.07 | Test e:  81.16 
